"SDD","WTStation","Station","x2013","x2014","x2015","x2016","x2017","x2018","x2019","NYears"
"Y-50-458-NE-W-20","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,1,NA,NA,2
"Y-50-458-NE-W-30","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,7.5,NA,NA,2
"Y-50-458-NE-W-40","Y:458@50:NE","Y-50-458-NE",NA,NA,0,NA,3,NA,NA,2
"Y-50-458-NE-W-50","Y:458@50:NE","Y-50-458-NE",NA,NA,1,NA,0,NA,NA,2
"Y-50-458-NW-C-0","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,6,NA,NA,2
"Y-50-458-NW-E-10","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,0,NA,NA,2
"Y-50-458-NW-E-20","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,9,NA,NA,2
"Y-50-458-NW-E-30","Y:458@50:NW","Y-50-458-NW",NA,NA,4,NA,5,NA,NA,2
"Y-50-458-NW-E-40","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,0,NA,NA,2
"Y-50-458-NW-E-50","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-NW-N-10","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,0,NA,NA,2
"Y-50-458-NW-N-20","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,6,NA,NA,2
"Y-50-458-NW-N-30","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,3,NA,NA,2
"Y-50-458-NW-N-40","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,4,NA,NA,2
"Y-50-458-NW-N-50","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,0,NA,NA,2
"Y-50-458-NW-S-10","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,6,NA,NA,2
"Y-50-458-NW-S-20","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,6,NA,NA,2
"Y-50-458-NW-S-30","Y:458@50:NW","Y-50-458-NW",NA,NA,9,NA,6,NA,NA,2
"Y-50-458-NW-S-40","Y:458@50:NW","Y-50-458-NW",NA,NA,3,NA,10,NA,NA,2
"Y-50-458-NW-S-50","Y:458@50:NW","Y-50-458-NW",NA,NA,7,NA,1,NA,NA,2
"Y-50-458-NW-W-10","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-NW-W-20","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,7,NA,NA,2
"Y-50-458-NW-W-30","Y:458@50:NW","Y-50-458-NW",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-NW-W-40","Y:458@50:NW","Y-50-458-NW",NA,NA,9,NA,0,NA,NA,2
"Y-50-458-NW-W-50","Y:458@50:NW","Y-50-458-NW",NA,NA,1,NA,8,NA,NA,2
"Y-50-458-SE-C-0","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,6,NA,NA,2
"Y-50-458-SE-E-10","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-SE-E-20","Y:458@50:SE","Y-50-458-SE",NA,NA,7,NA,8,NA,NA,2
"Y-50-458-SE-E-30","Y:458@50:SE","Y-50-458-SE",NA,NA,3,NA,7,NA,NA,2
"Y-50-458-SE-E-40","Y:458@50:SE","Y-50-458-SE",NA,NA,7,NA,12,NA,NA,2
"Y-50-458-SE-E-50","Y:458@50:SE","Y-50-458-SE",NA,NA,6,NA,4,NA,NA,2
"Y-50-458-SE-N-10","Y:458@50:SE","Y-50-458-SE",NA,NA,1,NA,5,NA,NA,2
"Y-50-458-SE-N-20","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,7,NA,NA,2
"Y-50-458-SE-N-30","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-SE-N-40","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,4,NA,NA,2
"Y-50-458-SE-N-50","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,7,NA,NA,2
"Y-50-458-SE-S-10","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-SE-S-20","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-SE-S-30","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,5,NA,NA,2
"Y-50-458-SE-S-40","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,3,NA,NA,2
"Y-50-458-SE-S-50","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,3,NA,NA,2
"Y-50-458-SE-W-10","Y:458@50:SE","Y-50-458-SE",NA,NA,5,NA,6,NA,NA,2
"Y-50-458-SE-W-20","Y:458@50:SE","Y-50-458-SE",NA,NA,5,NA,0,NA,NA,2
"Y-50-458-SE-W-30","Y:458@50:SE","Y-50-458-SE",NA,NA,0,NA,0,NA,NA,2
"Y-50-458-SE-W-40","Y:458@50:SE","Y-50-458-SE",NA,NA,22,NA,0,NA,NA,2
"Y-50-458-SE-W-50","Y:458@50:SE","Y-50-458-SE",NA,NA,25,NA,0,NA,NA,2
"Y-50-458-SW-C-0","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-SW-E-10","Y:458@50:SW","Y-50-458-SW",NA,NA,3,NA,9,NA,NA,2
"Y-50-458-SW-E-20","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-SW-E-30","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-SW-E-40","Y:458@50:SW","Y-50-458-SW",NA,NA,4,NA,10,NA,NA,2
"Y-50-458-SW-E-50","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,13,NA,NA,2
"Y-50-458-SW-N-10","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-SW-N-20","Y:458@50:SW","Y-50-458-SW",NA,NA,5,NA,8,NA,NA,2
"Y-50-458-SW-N-30","Y:458@50:SW","Y-50-458-SW",NA,NA,4,NA,8,NA,NA,2
"Y-50-458-SW-N-40","Y:458@50:SW","Y-50-458-SW",NA,NA,3.5,NA,10,NA,NA,2
"Y-50-458-SW-N-50","Y:458@50:SW","Y-50-458-SW",NA,NA,1,NA,9,NA,NA,2
"Y-50-458-SW-S-10","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,10,NA,NA,2
"Y-50-458-SW-S-20","Y:458@50:SW","Y-50-458-SW",NA,NA,3,NA,12,NA,NA,2
"Y-50-458-SW-S-30","Y:458@50:SW","Y-50-458-SW",NA,NA,5,NA,10,NA,NA,2
"Y-50-458-SW-S-40","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,8,NA,NA,2
"Y-50-458-SW-S-50","Y:458@50:SW","Y-50-458-SW",NA,NA,6,NA,10,NA,NA,2
"Y-50-458-SW-W-10","Y:458@50:SW","Y-50-458-SW",NA,NA,6,NA,7,NA,NA,2
"Y-50-458-SW-W-20","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,8,NA,NA,2
"Y-50-458-SW-W-30","Y:458@50:SW","Y-50-458-SW",NA,NA,11,NA,12,NA,NA,2
"Y-50-458-SW-W-40","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,11,NA,NA,2
"Y-50-458-SW-W-50","Y:458@50:SW","Y-50-458-SW",NA,NA,0,NA,7,NA,NA,2
"Y-50-463-A-C-0","Y:463@50:A","Y-50-463-A",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-A-E-10","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-E-20","Y:463@50:A","Y-50-463-A",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-A-E-30","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-E-40","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-E-50","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-N-10","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-N-20","Y:463@50:A","Y-50-463-A",NA,NA,7,NA,NA,NA,NA,1
"Y-50-463-A-N-30","Y:463@50:A","Y-50-463-A",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-A-N-40","Y:463@50:A","Y-50-463-A",NA,NA,4,NA,NA,NA,NA,1
"Y-50-463-A-N-50","Y:463@50:A","Y-50-463-A",NA,NA,1,NA,NA,NA,NA,1
"Y-50-463-A-S-10","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-S-20","Y:463@50:A","Y-50-463-A",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-A-S-30","Y:463@50:A","Y-50-463-A",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-A-S-40","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-S-50","Y:463@50:A","Y-50-463-A",NA,NA,8,NA,NA,NA,NA,1
"Y-50-463-A-W-10","Y:463@50:A","Y-50-463-A",NA,NA,8,NA,NA,NA,NA,1
"Y-50-463-A-W-20","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-W-30","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-W-40","Y:463@50:A","Y-50-463-A",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-A-W-50","Y:463@50:A","Y-50-463-A",NA,NA,13,NA,NA,NA,NA,1
"Y-50-463-B-C-0","Y:463@50:B","Y-50-463-B",NA,NA,11,NA,NA,NA,NA,1
"Y-50-463-B-E-10","Y:463@50:B","Y-50-463-B",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-B-E-20","Y:463@50:B","Y-50-463-B",NA,NA,14,NA,NA,NA,NA,1
"Y-50-463-B-E-30","Y:463@50:B","Y-50-463-B",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-B-E-40","Y:463@50:B","Y-50-463-B",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-B-E-50","Y:463@50:B","Y-50-463-B",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-B-N-10","Y:463@50:B","Y-50-463-B",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-B-N-20","Y:463@50:B","Y-50-463-B",NA,NA,12,NA,NA,NA,NA,1
"Y-50-463-B-N-30","Y:463@50:B","Y-50-463-B",NA,NA,7,NA,NA,NA,NA,1
"Y-50-463-B-N-40","Y:463@50:B","Y-50-463-B",NA,NA,6,NA,NA,NA,NA,1
"Y-50-463-B-N-50","Y:463@50:B","Y-50-463-B",NA,NA,6,NA,NA,NA,NA,1
"Y-50-463-B-S-10","Y:463@50:B","Y-50-463-B",NA,NA,8,NA,NA,NA,NA,1
"Y-50-463-B-S-20","Y:463@50:B","Y-50-463-B",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-B-S-30","Y:463@50:B","Y-50-463-B",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-B-S-40","Y:463@50:B","Y-50-463-B",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-B-S-50","Y:463@50:B","Y-50-463-B",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-B-W-10","Y:463@50:B","Y-50-463-B",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-B-W-20","Y:463@50:B","Y-50-463-B",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-B-W-30","Y:463@50:B","Y-50-463-B",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-B-W-40","Y:463@50:B","Y-50-463-B",NA,NA,9,NA,NA,NA,NA,1
"Y-50-463-B-W-50","Y:463@50:B","Y-50-463-B",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-C-C-0","Y:463@50:C","Y-50-463-C",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-C-E-10","Y:463@50:C","Y-50-463-C",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-C-E-20","Y:463@50:C","Y-50-463-C",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-C-E-30","Y:463@50:C","Y-50-463-C",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-C-E-40","Y:463@50:C","Y-50-463-C",NA,NA,15,NA,NA,NA,NA,1
"Y-50-463-C-E-50","Y:463@50:C","Y-50-463-C",NA,NA,4,NA,NA,NA,NA,1
"Y-50-463-C-N-10","Y:463@50:C","Y-50-463-C",NA,NA,10,NA,NA,NA,NA,1
"Y-50-463-C-N-20","Y:463@50:C","Y-50-463-C",NA,NA,9,NA,NA,NA,NA,1
"Y-50-463-C-N-30","Y:463@50:C","Y-50-463-C",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-C-N-40","Y:463@50:C","Y-50-463-C",NA,NA,7,NA,NA,NA,NA,1
"Y-50-463-C-N-50","Y:463@50:C","Y-50-463-C",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-C-S-10","Y:463@50:C","Y-50-463-C",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-C-S-20","Y:463@50:C","Y-50-463-C",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-C-S-30","Y:463@50:C","Y-50-463-C",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-C-S-40","Y:463@50:C","Y-50-463-C",NA,NA,4,NA,NA,NA,NA,1
"Y-50-463-C-S-50","Y:463@50:C","Y-50-463-C",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-C-W-10","Y:463@50:C","Y-50-463-C",NA,NA,4,NA,NA,NA,NA,1
"Y-50-463-C-W-20","Y:463@50:C","Y-50-463-C",NA,NA,5,NA,NA,NA,NA,1
"Y-50-463-C-W-30","Y:463@50:C","Y-50-463-C",NA,NA,2,NA,NA,NA,NA,1
"Y-50-463-C-W-40","Y:463@50:C","Y-50-463-C",NA,NA,4.5,NA,NA,NA,NA,1
"Y-50-463-C-W-50","Y:463@50:C","Y-50-463-C",NA,NA,9,NA,NA,NA,NA,1
"Y-50-463-D-C-0","Y:463@50:D","Y-50-463-D",NA,NA,8,NA,NA,NA,NA,1
"Y-50-463-D-E-10","Y:463@50:D","Y-50-463-D",NA,NA,8,NA,NA,NA,NA,1
"Y-50-463-D-E-20","Y:463@50:D","Y-50-463-D",NA,NA,16,NA,NA,NA,NA,1
"Y-50-463-D-E-30","Y:463@50:D","Y-50-463-D",NA,NA,21,NA,NA,NA,NA,1
"Y-50-463-D-E-40","Y:463@50:D","Y-50-463-D",NA,NA,30,NA,NA,NA,NA,1
"Y-50-463-D-E-50","Y:463@50:D","Y-50-463-D",NA,NA,16,NA,NA,NA,NA,1
"Y-50-463-D-N-10","Y:463@50:D","Y-50-463-D",NA,NA,11,NA,NA,NA,NA,1
"Y-50-463-D-N-20","Y:463@50:D","Y-50-463-D",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-D-N-30","Y:463@50:D","Y-50-463-D",NA,NA,8,NA,NA,NA,NA,1
"Y-50-463-D-N-40","Y:463@50:D","Y-50-463-D",NA,NA,24,NA,NA,NA,NA,1
"Y-50-463-D-N-50","Y:463@50:D","Y-50-463-D",NA,NA,7,NA,NA,NA,NA,1
"Y-50-463-D-S-10","Y:463@50:D","Y-50-463-D",NA,NA,9,NA,NA,NA,NA,1
"Y-50-463-D-S-20","Y:463@50:D","Y-50-463-D",NA,NA,6,NA,NA,NA,NA,1
"Y-50-463-D-S-30","Y:463@50:D","Y-50-463-D",NA,NA,12,NA,NA,NA,NA,1
"Y-50-463-D-S-40","Y:463@50:D","Y-50-463-D",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-D-S-50","Y:463@50:D","Y-50-463-D",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-D-W-10","Y:463@50:D","Y-50-463-D",NA,NA,4,NA,NA,NA,NA,1
"Y-50-463-D-W-20","Y:463@50:D","Y-50-463-D",NA,NA,9,NA,NA,NA,NA,1
"Y-50-463-D-W-30","Y:463@50:D","Y-50-463-D",NA,NA,3,NA,NA,NA,NA,1
"Y-50-463-D-W-40","Y:463@50:D","Y-50-463-D",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-D-W-50","Y:463@50:D","Y-50-463-D",NA,NA,7,NA,NA,NA,NA,1
"Y-50-463-E-C-0","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-E-10","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-E-20","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-E-30","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-E-40","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-E-50","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-N-10","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-N-20","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-N-30","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-N-40","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-N-50","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-S-10","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-S-20","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-S-30","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-S-40","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-S-50","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-W-10","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-W-20","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-W-30","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-W-40","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-50-463-E-W-50","Y:463@50:E","Y-50-463-E",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-C-0","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-E-10","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-E-20","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-E-30","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-N-10","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-N-20","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-N-30","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-N-40","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-N-50","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A-S-10","Y:467@53:A","Y-53-467-A",NA,NA,0,NA,NA,NA,NA,1
"Y-53-467-A2-C-0","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-E-10","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-E-20","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-E-30","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-E-40","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-E-50","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-N-10","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-N-20","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-N-30","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-N-40","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-N-50","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-S-10","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-S-20","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-S-30","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-S-40","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-S-50","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-W-10","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-W-20","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-W-30","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-W-40","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-A2-W-50","Y:467@53:A","Y-53-467-A2",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-B-C-0","Y:467@53:B","Y-53-467-B",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-B-E-10","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,2,NA,NA,2
"Y-53-467-B-E-20","Y:467@53:B","Y-53-467-B",NA,NA,17,NA,6,NA,NA,2
"Y-53-467-B-E-30","Y:467@53:B","Y-53-467-B",NA,NA,18,NA,13,NA,NA,2
"Y-53-467-B-E-40","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,17,NA,NA,2
"Y-53-467-B-E-50","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,22,NA,NA,2
"Y-53-467-B-N-10","Y:467@53:B","Y-53-467-B",NA,NA,30,NA,0,NA,NA,2
"Y-53-467-B-N-20","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,0,NA,NA,2
"Y-53-467-B-N-30","Y:467@53:B","Y-53-467-B",NA,NA,17,NA,0,NA,NA,2
"Y-53-467-B-N-40","Y:467@53:B","Y-53-467-B",NA,NA,15,NA,0,NA,NA,2
"Y-53-467-B-N-50","Y:467@53:B","Y-53-467-B",NA,NA,10,NA,0,NA,NA,2
"Y-53-467-B-S-10","Y:467@53:B","Y-53-467-B",NA,NA,30,NA,6,NA,NA,2
"Y-53-467-B-S-20","Y:467@53:B","Y-53-467-B",NA,NA,35,NA,0,NA,NA,2
"Y-53-467-B-S-30","Y:467@53:B","Y-53-467-B",NA,NA,40,NA,0,NA,NA,2
"Y-53-467-B-S-40","Y:467@53:B","Y-53-467-B",NA,NA,30,NA,7,NA,NA,2
"Y-53-467-B-S-50","Y:467@53:B","Y-53-467-B",NA,NA,30,NA,7,NA,NA,2
"Y-53-467-B-W-10","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,0,NA,NA,2
"Y-53-467-B-W-20","Y:467@53:B","Y-53-467-B",NA,NA,35,NA,0,NA,NA,2
"Y-53-467-B-W-30","Y:467@53:B","Y-53-467-B",NA,NA,25,NA,0,NA,NA,2
"Y-53-467-B-W-40","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,0,NA,NA,2
"Y-53-467-B-W-50","Y:467@53:B","Y-53-467-B",NA,NA,20,NA,0,NA,NA,2
"Y-53-467-C-C-0","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-E-10","Y:467@53:C","Y-53-467-C",NA,NA,3,NA,0,NA,NA,2
"Y-53-467-C-E-20","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-E-30","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-E-40","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-E-50","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-N-10","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-N-20","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-N-30","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-N-40","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-N-50","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-S-10","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-S-20","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-S-30","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-S-40","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-S-50","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-W-10","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-W-20","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-W-30","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-W-40","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-C-W-50","Y:467@53:C","Y-53-467-C",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-D-C-0","Y:467@53:D","Y-53-467-D",NA,NA,NA,NA,0,NA,NA,1
"Y-53-467-D-E-10","Y:467@53:D","Y-53-467-D",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-D-E-20","Y:467@53:D","Y-53-467-D",NA,NA,1,NA,0,NA,NA,2
"Y-53-467-D-E-30","Y:467@53:D","Y-53-467-D",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-D-E-40","Y:467@53:D","Y-53-467-D",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-D-E-50","Y:467@53:D","Y-53-467-D",NA,NA,1,NA,0,NA,NA,2
"Y-53-467-D-N-10","Y:467@53:D","Y-53-467-D",NA,NA,2,NA,0,NA,NA,2
"Y-53-467-D-N-20","Y:467@53:D","Y-53-467-D",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-D-N-30","Y:467@53:D","Y-53-467-D",NA,NA,0,NA,0,NA,NA,2
"Y-53-467-D-N-40","Y:467@53:D","Y-53-467-D",NA,NA,0,NA,0,NA,NA,2
