"UID","ss","year","sample","occupied","region_x","wetland_x","data_set","site","station","latit","longit","mineable","lapr","mclelland","B2","B3","B4","B5","B6","B7","NBR","NDVI","NDWI","TCB","TCwet","presence"
"Y:280@21:SE-2013","Y:280@21:SE",2013,1,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,209.575137160373,472.571860231471,331.975940992123,2328.22335475676,1217.4689837239,588.94116809693,0.596435479211701,0.748204100801542,0.332039484391767,2520.10133985491,-307.108676945489,"absent"
"Y:280@21:SE-2014","Y:280@21:SE",2014,3,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,252.035915887796,536.318094825524,391.857764164465,2700.33283609993,1479.31934063737,714.738916300039,0.580876179083697,0.745486993883951,0.291610398548726,2808.43588502735,-465.702536720486,NA
"Y:280@21:SE-2015","Y:280@21:SE",2015,3,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,354.24065452229,660.58478148251,600.016390550715,2604.37679572063,1890.86733464739,1048.69184680359,0.472536021343831,0.664170365593133,0.194095517328602,3204.8820181051,-798.751463511855,NA
"Y:280@21:SE-2016","Y:280@21:SE",2016,4,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,268.472876561423,545.015515603671,424.026783542295,2642.47906291699,1557.25789980568,780.351205774924,0.552761754327632,0.722553404544492,0.26898531334551,2883.32358086959,-533.49116605208,"absent"
"Y:280@21:SE-2017","Y:280@21:SE",2017,4,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,242.27188949385,522.578423069167,368.759124823553,2643.20064529139,1365.52685017141,655.552308933253,0.598164927141516,0.753846290427534,0.31550808952722,2694.81059185017,-384.807824754991,"absent"
"Y:280@21:SE-2018","Y:280@21:SE",2018,2,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,261.038177161372,536.161311929802,435.76572992077,2534.78009128577,1486.77718864843,762.901795083578,0.538825571600294,0.708360232800698,0.262133184754955,2752.01232632128,-517.043048852093,NA
"Y:280@21:SE-2019","Y:280@21:SE",2019,1,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.007836,-110.79326,0,1,NA,293.655912428812,575.351476422749,506.995606610953,2341.38975790543,1505.20659236184,823.746703626833,0.508427588902601,0.664084247608078,0.258794335048162,2792.09127279993,-517.633746409033,NA
"Y:280@21:SW-2013","Y:280@21:SW",2013,2,0,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,207.244322624188,500.296645247737,305.213421566579,2678.42860240532,1281.53572778504,578.272955266602,0.653916944145337,0.801234528869634,0.384393164903947,2648.85930760885,-251.553732558831,"absent"
"Y:280@21:SW-2014","Y:280@21:SW",2014,3,NA,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,241.292792474896,537.344235189741,350.18249183369,3017.67749626971,1498.56168588942,678.216815542203,0.632044989391984,0.790623677299331,0.336988871881148,2966.36221861213,-401.522485658043,NA
"Y:280@21:SW-2015","Y:280@21:SW",2015,4,NA,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,362.63245462764,663.493356055392,644.848402433727,2765.21569957792,1999.86162355309,1112.88098960955,0.447112431780604,0.642088280992021,0.16512773404077,3329.45769945665,-879.143993556224,NA
"Y:280@21:SW-2016","Y:280@21:SW",2016,3,0,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,275.810393679111,564.143112443223,431.719819254079,2832.64329270613,1637.7923445863,808.290321902923,0.557852852169898,0.736023411511333,0.270796767672852,3032.39670988442,-560.625041079749,"absent"
"Y:280@21:SW-2017","Y:280@21:SW",2017,2,0,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,237.949726781466,533.257253901681,360.981474573537,2955.07383453644,1443.63285881357,669.062694075896,0.63075995244422,0.779049846882464,0.344071225299046,2906.82669092178,-367.731981074324,"absent"
"Y:280@21:SW-2018","Y:280@21:SW",2018,1,NA,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,277.760831759222,563.861219920991,449.151664802752,2839.75045499673,1620.95113799075,813.176022693272,0.554796951475818,0.72660135806308,0.274035346975921,3019.45498406115,-550.171006979446,NA
"Y:280@21:SW-2019","Y:280@21:SW",2019,2,NA,"unmineable","Northwest of Janvier","Y",0,"SW",56.007707,-110.80242,0,1,NA,313.498059252574,606.891357566615,532.761712046071,2590.03066285016,1805.48662640835,938.39609355283,0.525129196319108,0.683323685396158,0.246572727536685,3128.38698476849,-659.359607285564,NA
"Y:281@21:CT-2013","Y:281@21:CT",2013,4,1,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,206.6200195847,494.042070011483,321.647201663013,2689.35970992102,1317.03216815339,625.899777144323,0.648366394335221,0.802499371574976,0.376806128544151,2761.77612881169,-296.821446295072,"present"
"Y:281@21:CT-2014","Y:281@21:CT",2014,2,0,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,402.643233455559,720.231725729562,716.471178266028,2917.52830066513,2089.12195087062,1197.17537009768,0.429163408791392,0.613867623092422,0.173156416179935,3580.63227874222,-904.914547466094,"absent"
"Y:281@21:CT-2015","Y:281@21:CT",2015,2,NA,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,463.875703339577,774.108913400084,850.723416430298,2668.7874673258,2485.61085030155,1477.90938710986,0.30747006827277,0.536157467254312,0.0474796265491284,3791.8163809603,-1306.33805252288,NA
"Y:281@21:CT-2016","Y:281@21:CT",2016,4,1,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,356.021608447223,633.134289015051,594.277239232769,2529.29058936503,1969.35597844524,1110.9500551544,0.39548273893336,0.621585314366822,0.13305852341813,3218.63177144378,-926.09830514049,"present"
"Y:281@21:CT-2017","Y:281@21:CT",2017,4,1,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,232.690020295715,525.976888848335,361.620743138975,2767.29294517067,1356.01411706826,657.461213823387,0.618772754075355,0.770708416230902,0.34635810350435,2764.67037520013,-344.656910853195,"present"
"Y:281@21:CT-2018","Y:281@21:CT",2018,3,NA,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,378.670827841809,704.402640065811,725.723751549384,2721.02345821823,2087.68255613244,1225.74256508042,0.380155887846635,0.581267316641419,0.130431359751385,3467.93380183867,-967.634003707584,NA
"Y:281@21:CT-2019","Y:281@21:CT",2019,2,NA,"unmineable","Northwest of Janvier","Y",0,"CT",56.008522,-110.8178,0,1,NA,386.322394182534,680.731775226465,635.984524116672,2700.4899158837,2214.59302613681,1208.30195518968,0.416863295026677,0.639545617931628,0.137596484435391,3596.44132040674,-1030.70293796721,NA
"Y:281@21:NE-2013","Y:281@21:NE",2013,1,0,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,212.719315144485,502.314730949619,292.514549397347,2846.79942004135,1346.79997478441,610.690927429522,0.668239461930161,0.821988429238164,0.384423902848285,2778.06629860407,-285.581564283121,"absent"
"Y:281@21:NE-2014","Y:281@21:NE",2014,2,0,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,281.41083766201,583.229477028594,431.74656311463,3095.8506883857,1697.10624338091,813.045877250491,0.580398373302867,0.750180193993621,0.289320077477362,3199.77168363609,-544.373727939886,"absent"
"Y:281@21:NE-2015","Y:281@21:NE",2015,1,1,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,423.242639568309,712.115245347723,737.632356649352,2753.82084320944,2275.61521508901,1296.68928337284,0.373241996576515,0.599121546910927,0.0900468231885129,3543.41020049826,-1143.18175096223,"present"
"Y:281@21:NE-2016","Y:281@21:NE",2016,3,1,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,296.398537495587,563.571703061173,449.756341721721,2671.84200917848,1733.97236875284,877.78225326542,0.50707262883485,0.710647858277326,0.218002119627763,3012.91353865349,-687.76390311463,"present"
"Y:281@21:NE-2017","Y:281@21:NE",2017,4,1,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,233.940178526401,526.454854001715,349.198708961622,2864.21791820062,1445.9753038479,667.504145443542,0.627587069374656,0.785617459350589,0.337115467080756,2855.61059349337,-388.710743287105,"present"
"Y:281@21:NE-2018","Y:281@21:NE",2018,2,NA,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,353.637248474457,615.102672852892,585.183584648747,2564.52522063644,2000.18379645973,1085.4209138131,0.405580252731668,0.628888590172985,0.124526360672198,3210.61355253568,-945.056555139443,NA
"Y:281@21:NE-2019","Y:281@21:NE",2019,2,NA,"unmineable","Northwest of Janvier","Y",0,"NE",56.011013,-110.81358,0,1,NA,380.255050683343,637.657683191286,557.839164859549,2507.02713197842,2125.87164254375,1105.05148015533,0.448474765238131,0.653319155081744,0.15804669893705,3457.25799709617,-959.155248067982,NA
"Y:281@21:NW-2013","Y:281@21:NW",2013,4,1,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,166.332464614993,435.951249221033,266.280311414309,2754.3182377483,1118.68886490414,504.50842421045,0.696088826580019,0.828662772456894,0.433632240449101,2566.71368530104,-156.780369087967,"present"
"Y:281@21:NW-2014","Y:281@21:NW",2014,4,0,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,280.902675852401,562.056806042059,477.297765771606,2852.69978269508,1613.10766034223,829.10784558029,0.54791544395643,0.708172713522883,0.276955350330236,3039.47376769617,-539.325175280743,"absent"
"Y:281@21:NW-2015","Y:281@21:NW",2015,1,1,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,443.959284790489,725.018923687955,759.912426210924,2715.99908744639,2287.14389761478,1314.20017709255,0.362046173356923,0.578913874361408,0.0966673675896422,3623.74795652299,-1123.71479925962,"present"
"Y:281@21:NW-2016","Y:281@21:NW",2016,1,1,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,256.965125957532,502.487286386667,434.964809519909,2386.95742055841,1427.64389048016,802.427886461996,0.50713550385881,0.694837399714084,0.266180880602451,2654.21389852792,-520.684190118945,"present"
"Y:281@21:NW-2017","Y:281@21:NW",2017,4,0,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,167.225472657206,432.850129960929,270.386064581226,2579.35788098902,1072.82332018456,488.331172496235,0.679014747415051,0.80880320414086,0.408997225796418,2373.8818373976,-181.816006436427,"absent"
"Y:281@21:NW-2018","Y:281@21:NW",2018,4,NA,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,357.739905950187,574.678588159284,628.876300976889,2363.15151523173,2131.84893830418,1244.20604913467,0.308365835005108,0.578763885467431,0.0511994161165505,3205.13519186063,-1151.95860166443,NA
"Y:281@21:NW-2019","Y:281@21:NW",2019,2,NA,"unmineable","Northwest of Janvier","Y",0,"NW",56.011224,-110.8226,0,1,NA,379.550702574845,620.041925143937,609.086194293297,2456.68934998142,2172.29066558798,1211.83251633764,0.379132854115043,0.627513033267816,0.101849980113814,3415.94770608793,-1088.71321436304,NA
"Y:281@21:SE-2013","Y:281@21:SE",2013,3,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,211.485414458929,506.903762678187,315.7641803615,2700.65540664364,1286.84088679868,607.6065263547,0.64444277974274,0.795520241603624,0.377941917189066,2728.50611580956,-269.019688746164,"absent"
"Y:281@21:SE-2014","Y:281@21:SE",2014,2,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,288.508827631191,612.489064320627,487.044438713602,2872.08514153748,1646.23149524781,852.08366344485,0.54967502986162,0.715951263154445,0.276639031510061,3093.5106815421,-554.577636402248,"absent"
"Y:281@21:SE-2015","Y:281@21:SE",2015,2,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,343.01323296275,656.653923439662,605.552194722971,2637.4008259873,1838.15645289954,1028.96412811891,0.470018748362464,0.657565041709199,0.195142375788119,3176.33703046561,-766.594229994042,NA
"Y:281@21:SE-2016","Y:281@21:SE",2016,1,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,269.987052662891,572.163772805403,447.599442938462,2623.12782379769,1601.96500216606,815.493547436913,0.529216787486259,0.710504082461974,0.249596987551317,2936.84694712737,-580.495835088177,"absent"
"Y:281@21:SE-2017","Y:281@21:SE",2017,1,0,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,228.841349140489,541.498114275112,358.819206155661,2794.25763355678,1350.39007136246,646.741725987153,0.628479797011517,0.775743162185949,0.354090461606723,2781.83852170842,-322.453391525488,"absent"
"Y:281@21:SE-2018","Y:281@21:SE",2018,2,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,314.888747842536,663.733294770329,554.177593079522,2794.29926753607,1665.7406453586,935.603943365304,0.505860053760966,0.678640801418373,0.254479495195521,3128.45761838265,-590.77718635778,NA
"Y:281@21:SE-2019","Y:281@21:SE",2019,3,NA,"unmineable","Northwest of Janvier","Y",0,"SE",56.005819,-110.813,0,1,NA,338.515501848758,629.545672385714,631.503895189096,2456.89328123124,1811.94693317111,1058.46523747476,0.435522074526683,0.61528478655935,0.178242170289886,3035.51038484349,-787.735844717783,NA
"Y:281@21:SW-2013","Y:281@21:SW",2013,1,1,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,241.966230665711,492.574519172898,338.445936691619,2609.51602503838,1450.44277210373,712.667242458098,0.60460534901181,0.791276827153076,0.320495393892251,2802.57413349135,-446.776112813284,"present"
"Y:281@21:SW-2014","Y:281@21:SW",2014,1,0,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,401.155739121912,720.603129113569,707.575048466536,2691.49776446652,2113.08745876088,1200.29726662622,0.404016289670855,0.603568650902246,0.137228926986296,3462.27905127804,-980.861798268929,"absent"
"Y:281@21:SW-2015","Y:281@21:SW",2015,1,0,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,392.499747667725,666.530319561707,672.492261327846,2487.51073971442,2207.95436553617,1263.58567051344,0.347156173992428,0.58265722699696,0.0775706176276077,3373.96470737705,-1149.39178797445,"absent"
"Y:281@21:SW-2016","Y:281@21:SW",2016,3,1,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,348.835010928542,612.136944241557,553.142183374536,2427.64118014386,1939.50739048529,1071.57460000571,0.404542325856924,0.637631242021392,0.130379623090602,3122.77542005073,-922.594675963896,"present"
"Y:281@21:SW-2017","Y:281@21:SW",2017,2,0,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,240.237077297681,512.380928010949,369.139464779668,2529.06533960635,1407.16505925272,701.836767604239,0.566719766808566,0.74579995367839,0.288207202643633,2667.64378241337,-460.63310809444,"absent"
"Y:281@21:SW-2018","Y:281@21:SW",2018,4,NA,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,372.456936432224,670.271432519829,642.83314153068,2479.34848682402,1999.24890724611,1190.52444708225,0.356419287157091,0.594765256959877,0.108065656181883,3230.47959217941,-981.188281160183,NA
"Y:281@21:SW-2019","Y:281@21:SW",2019,2,NA,"unmineable","Northwest of Janvier","Y",0,"SW",56.005833,-110.82262,0,1,NA,342.733204560193,611.593352962646,523.440247359525,2395.84685840389,1934.59828586747,1025.77111067141,0.449082698510778,0.666068975892681,0.162065818336293,3159.81711541,-872.318658445461,NA
"Y:282@23:A-2013","Y:282@23:A",2013,2,NA,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",202.880645735246,504.520386236724,320.841460910982,2421.57664513303,1278.02516287091,629.585336143655,0.619710406552208,0.778952126765576,0.353155032165131,2580.73398257213,-318.212568913555,NA
"Y:282@23:A-2014","Y:282@23:A",2014,4,NA,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",217.774204806745,513.098222106647,330.477177542976,2615.060330669,1389.80684742144,672.018435891821,0.601005305392003,0.77849090235979,0.299046623901832,2645.07077994977,-445.647498463676,NA
"Y:282@23:A-2015","Y:282@23:A",2015,3,0,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",259.671767217782,543.292031643491,458.203287528742,2508.3482015767,1691.29226431622,874.55571827439,0.492278679224362,0.698116920440557,0.204151500880089,2850.84499217535,-705.659537739516,"absent"
"Y:282@23:A-2016","Y:282@23:A",2016,1,NA,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",217.805259772254,531.672225719917,355.782204642505,2739.61601472681,1442.91193337348,716.588675681594,0.58352277130272,0.768956987760153,0.307984016625217,2783.54448161475,-449.103503310796,NA
"Y:282@23:A-2017","Y:282@23:A",2017,4,NA,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",224.86845779043,520.268045822841,354.678240994197,2746.39716549874,1572.29637030549,739.511873152305,0.586548352020764,0.7751548925669,0.275120009619734,2861.32630296384,-549.847170473147,NA
"Y:282@23:A-2018","Y:282@23:A",2018,4,0,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",295.94610204752,598.169023048287,459.673840742363,2738.5514275156,1848.09221367568,951.100117705026,0.490169126341778,0.714730753673986,0.199373987938751,3124.04732380242,-786.754310028195,"absent"
"Y:282@23:A-2019","Y:282@23:A",2019,4,1,"east",NA,"Y",0,"A",57.35653,-111.25029,1,1,"east",325.269578725501,596.87751149677,545.692242417607,2041.34458830614,1841.12404193584,1061.45547738969,0.339299474093648,0.58417339321011,0.0740901258304605,2844.13805992075,-950.784796598188,"present"
"Y:282@23:B-2013","Y:282@23:B",2013,3,NA,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",200.127104085105,486.254968036077,316.536952607496,2265.09435551811,1234.53862926805,622.10595999141,0.600380236181377,0.768733434281749,0.336465027434182,2450.68428315328,-327.463089187604,NA
"Y:282@23:B-2014","Y:282@23:B",2014,3,NA,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",216.769042073443,493.493119910138,330.241397822819,2477.44309265408,1393.97376810876,677.005054759899,0.59022293403903,0.774126560524339,0.282246624695616,2558.29008480681,-460.963280117119,NA
"Y:282@23:B-2015","Y:282@23:B",2015,4,0,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",249.792886994731,508.861192328659,432.595404463386,2311.76168293771,1634.21961775443,845.27558352743,0.478751156478567,0.69521998885342,0.183858353355261,2666.73457155459,-714.19741533938,"absent"
"Y:282@23:B-2016","Y:282@23:B",2016,1,NA,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",219.232601549466,516.166212399029,358.527966367676,2585.94948543866,1468.98825511671,731.869649966137,0.557741463918375,0.755590028743677,0.274390857934603,2711.02589723558,-513.266627245321,NA
"Y:282@23:B-2017","Y:282@23:B",2017,4,NA,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",228.842344351388,491.81219749905,364.662388291458,2461.95736491732,1554.87878487537,757.667591720766,0.540654867996788,0.747290221991269,0.228661159185227,2693.63349572989,-614.49357856022,NA
"Y:282@23:B-2018","Y:282@23:B",2018,4,0,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",244.546166584613,502.233216219845,379.038826478092,2227.41817347715,1508.44979411896,749.953296334422,0.496892946728719,0.706951830976466,0.193561793959694,2547.20947228551,-627.773987061944,"absent"
"Y:282@23:B-2019","Y:282@23:B",2019,2,0,"east",NA,"Y",0,"B",57.35246,-111.255,1,1,"east",274.59020929349,533.265391413516,444.349918231825,2051.5103985992,1649.90118439962,897.656895782745,0.391368345363493,0.640486664734678,0.108229011870673,2606.83673687414,-809.123811287312,"absent"
